[241]   validation_0-logloss:0.59950    validation_0-auc:0.76301        validation_1-logloss:0.60103    validation_1-auc:0.72491
[242]   validation_0-logloss:0.59934    validation_0-auc:0.76323        validation_1-logloss:0.60088    validation_1-auc:0.72500
[243]   validation_0-logloss:0.59929    validation_0-auc:0.76329        validation_1-logloss:0.60084    validation_1-auc:0.72499
[244]   validation_0-logloss:0.59922    validation_0-auc:0.76340        validation_1-logloss:0.60077    validation_1-auc:0.72497
[245]   validation_0-logloss:0.59919    validation_0-auc:0.76342        validation_1-logloss:0.60074    validation_1-auc:0.72499
[246]   validation_0-logloss:0.59906    validation_0-auc:0.76357        validation_1-logloss:0.60062    validation_1-auc:0.72496
[247]   validation_0-logloss:0.59891    validation_0-auc:0.76375        validation_1-logloss:0.60048    validation_1-auc:0.72499
[248]   validation_0-logloss:0.59865    validation_0-auc:0.76402        validation_1-logloss:0.60023    validation_1-auc:0.72520
[249]   validation_0-logloss:0.59851    validation_0-auc:0.76420        validation_1-logloss:0.60010    validation_1-auc:0.72528
[250]   validation_0-logloss:0.59842    validation_0-auc:0.76431        validation_1-logloss:0.60001    validation_1-auc:0.72529
[251]   validation_0-logloss:0.59830    validation_0-auc:0.76447        validation_1-logloss:0.59991    validation_1-auc:0.72526
[252]   validation_0-logloss:0.59814    validation_0-auc:0.76462        validation_1-logloss:0.59975    validation_1-auc:0.72538
[253]   validation_0-logloss:0.59806    validation_0-auc:0.76472        validation_1-logloss:0.59967    validation_1-auc:0.72531
[254]   validation_0-logloss:0.59800    validation_0-auc:0.76478        validation_1-logloss:0.59962    validation_1-auc:0.72530
[255]   validation_0-logloss:0.59790    validation_0-auc:0.76494        validation_1-logloss:0.59952    validation_1-auc:0.72530
[256]   validation_0-logloss:0.59774    validation_0-auc:0.76517        validation_1-logloss:0.59937    validation_1-auc:0.72530
[257]   validation_0-logloss:0.59742    validation_0-auc:0.76561        validation_1-logloss:0.59906    validation_1-auc:0.72561
[258]   validation_0-logloss:0.59738    validation_0-auc:0.76564        validation_1-logloss:0.59902    validation_1-auc:0.72561
[259]   validation_0-logloss:0.59729    validation_0-auc:0.76579        validation_1-logloss:0.59893    validation_1-auc:0.72561
[260]   validation_0-logloss:0.59716    validation_0-auc:0.76596        validation_1-logloss:0.59881    validation_1-auc:0.72564
[261]   validation_0-logloss:0.59710    validation_0-auc:0.76604        validation_1-logloss:0.59875    validation_1-auc:0.72562
[262]   validation_0-logloss:0.59702    validation_0-auc:0.76613        validation_1-logloss:0.59869    validation_1-auc:0.72560
[263]   validation_0-logloss:0.59690    validation_0-auc:0.76630        validation_1-logloss:0.59857    validation_1-auc:0.72569
[264]   validation_0-logloss:0.59682    validation_0-auc:0.76641        validation_1-logloss:0.59849    validation_1-auc:0.72566
[265]   validation_0-logloss:0.59672    validation_0-auc:0.76653        validation_1-logloss:0.59840    validation_1-auc:0.72571
[266]   validation_0-logloss:0.59664    validation_0-auc:0.76665        validation_1-logloss:0.59832    validation_1-auc:0.72573
[267]   validation_0-logloss:0.59656    validation_0-auc:0.76675        validation_1-logloss:0.59824    validation_1-auc:0.72571
[268]   validation_0-logloss:0.59640    validation_0-auc:0.76697        validation_1-logloss:0.59809    validation_1-auc:0.72576
[269]   validation_0-logloss:0.59629    validation_0-auc:0.76713        validation_1-logloss:0.59799    validation_1-auc:0.72571
[270]   validation_0-logloss:0.59615    validation_0-auc:0.76729        validation_1-logloss:0.59786    validation_1-auc:0.72580
[271]   validation_0-logloss:0.59607    validation_0-auc:0.76739        validation_1-logloss:0.59778    validation_1-auc:0.72583
[272]   validation_0-logloss:0.59600    validation_0-auc:0.76747        validation_1-logloss:0.59771    validation_1-auc:0.72586
[273]   validation_0-logloss:0.59590    validation_0-auc:0.76760        validation_1-logloss:0.59761    validation_1-auc:0.72590
[274]   validation_0-logloss:0.59576    validation_0-auc:0.76780        validation_1-logloss:0.59748    validation_1-auc:0.72594
[275]   validation_0-logloss:0.59565    validation_0-auc:0.76795        validation_1-logloss:0.59737    validation_1-auc:0.72603
[276]   validation_0-logloss:0.59561    validation_0-auc:0.76802        validation_1-logloss:0.59733    validation_1-auc:0.72601
[277]   validation_0-logloss:0.59551    validation_0-auc:0.76817        validation_1-logloss:0.59724    validation_1-auc:0.72600
[278]   validation_0-logloss:0.59538    validation_0-auc:0.76832        validation_1-logloss:0.59712    validation_1-auc:0.72605
[279]   validation_0-logloss:0.59524    validation_0-auc:0.76852        validation_1-logloss:0.59699    validation_1-auc:0.72601
[280]   validation_0-logloss:0.59515    validation_0-auc:0.76862        validation_1-logloss:0.59690    validation_1-auc:0.72605
[281]   validation_0-logloss:0.59509    validation_0-auc:0.76868        validation_1-logloss:0.59685    validation_1-auc:0.72602
[282]   validation_0-logloss:0.59495    validation_0-auc:0.76887        validation_1-logloss:0.59671    validation_1-auc:0.72610
[283]   validation_0-logloss:0.59489    validation_0-auc:0.76894        validation_1-logloss:0.59665    validation_1-auc:0.72611
[284]   validation_0-logloss:0.59481    validation_0-auc:0.76905        validation_1-logloss:0.59657    validation_1-auc:0.72612
[285]   validation_0-logloss:0.59460    validation_0-auc:0.76930        validation_1-logloss:0.59636    validation_1-auc:0.72627
[286]   validation_0-logloss:0.59451    validation_0-auc:0.76941        validation_1-logloss:0.59628    validation_1-auc:0.72629
[287]   validation_0-logloss:0.59429    validation_0-auc:0.76965        validation_1-logloss:0.59607    validation_1-auc:0.72646
[288]   validation_0-logloss:0.59419    validation_0-auc:0.76980        validation_1-logloss:0.59598    validation_1-auc:0.72649
[289]   validation_0-logloss:0.59408    validation_0-auc:0.76994        validation_1-logloss:0.59587    validation_1-auc:0.72646
[290]   validation_0-logloss:0.59400    validation_0-auc:0.77005        validation_1-logloss:0.59580    validation_1-auc:0.72647
[291]   validation_0-logloss:0.59389    validation_0-auc:0.77019        validation_1-logloss:0.59570    validation_1-auc:0.72645
[292]   validation_0-logloss:0.59379    validation_0-auc:0.77031        validation_1-logloss:0.59560    validation_1-auc:0.72647
[293]   validation_0-logloss:0.59370    validation_0-auc:0.77045        validation_1-logloss:0.59552    validation_1-auc:0.72645
[294]   validation_0-logloss:0.59357    validation_0-auc:0.77062        validation_1-logloss:0.59540    validation_1-auc:0.72646
[295]   validation_0-logloss:0.59348    validation_0-auc:0.77075        validation_1-logloss:0.59532    validation_1-auc:0.72645
[296]   validation_0-logloss:0.59341    validation_0-auc:0.77084        validation_1-logloss:0.59525    validation_1-auc:0.72645
[297]   validation_0-logloss:0.59329    validation_0-auc:0.77100        validation_1-logloss:0.59514    validation_1-auc:0.72645
[298]   validation_0-logloss:0.59323    validation_0-auc:0.77108        validation_1-logloss:0.59509    validation_1-auc:0.72642
[299]   validation_0-logloss:0.59312    validation_0-auc:0.77122        validation_1-logloss:0.59498    validation_1-auc:0.72635
[300]   validation_0-logloss:0.59290    validation_0-auc:0.77152        validation_1-logloss:0.59476    validation_1-auc:0.72649
[301]   validation_0-logloss:0.59274    validation_0-auc:0.77175        validation_1-logloss:0.59461    validation_1-auc:0.72658
[302]   validation_0-logloss:0.59271    validation_0-auc:0.77177        validation_1-logloss:0.59457    validation_1-auc:0.72654
[303]   validation_0-logloss:0.59255    validation_0-auc:0.77201        validation_1-logloss:0.59443    validation_1-auc:0.72653
[304]   validation_0-logloss:0.59242    validation_0-auc:0.77218        validation_1-logloss:0.59431    validation_1-auc:0.72655
[305]   validation_0-logloss:0.59237    validation_0-auc:0.77224        validation_1-logloss:0.59426    validation_1-auc:0.72655
[306]   validation_0-logloss:0.59233    validation_0-auc:0.77229        validation_1-logloss:0.59422    validation_1-auc:0.72655
[307]   validation_0-logloss:0.59218    validation_0-auc:0.77250        validation_1-logloss:0.59408    validation_1-auc:0.72663
[308]   validation_0-logloss:0.59211    validation_0-auc:0.77257        validation_1-logloss:0.59401    validation_1-auc:0.72660
[309]   validation_0-logloss:0.59201    validation_0-auc:0.77271        validation_1-logloss:0.59391    validation_1-auc:0.72659
[310]   validation_0-logloss:0.59198    validation_0-auc:0.77273        validation_1-logloss:0.59389    validation_1-auc:0.72660
[311]   validation_0-logloss:0.59179    validation_0-auc:0.77296        validation_1-logloss:0.59370    validation_1-auc:0.72671
[312]   validation_0-logloss:0.59169    validation_0-auc:0.77309        validation_1-logloss:0.59361    validation_1-auc:0.72669
[313]   validation_0-logloss:0.59155    validation_0-auc:0.77329        validation_1-logloss:0.59348    validation_1-auc:0.72674
[314]   validation_0-logloss:0.59144    validation_0-auc:0.77344        validation_1-logloss:0.59337    validation_1-auc:0.72669
[315]   validation_0-logloss:0.59133    validation_0-auc:0.77359        validation_1-logloss:0.59327    validation_1-auc:0.72670
[316]   validation_0-logloss:0.59121    validation_0-auc:0.77376        validation_1-logloss:0.59316    validation_1-auc:0.72673
[317]   validation_0-logloss:0.59110    validation_0-auc:0.77390        validation_1-logloss:0.59305    validation_1-auc:0.72672
[318]   validation_0-logloss:0.59108    validation_0-auc:0.77393        validation_1-logloss:0.59303    validation_1-auc:0.72671
[319]   validation_0-logloss:0.59103    validation_0-auc:0.77398        validation_1-logloss:0.59299    validation_1-auc:0.72668
[320]   validation_0-logloss:0.59094    validation_0-auc:0.77410        validation_1-logloss:0.59291    validation_1-auc:0.72668
[321]   validation_0-logloss:0.59083    validation_0-auc:0.77425        validation_1-logloss:0.59281    validation_1-auc:0.72671
[322]   validation_0-logloss:0.59067    validation_0-auc:0.77448        validation_1-logloss:0.59265    validation_1-auc:0.72677
[323]   validation_0-logloss:0.59058    validation_0-auc:0.77459        validation_1-logloss:0.59258    validation_1-auc:0.72676
[324]   validation_0-logloss:0.59045    validation_0-auc:0.77476        validation_1-logloss:0.59245    validation_1-auc:0.72683
[325]   validation_0-logloss:0.59036    validation_0-auc:0.77490        validation_1-logloss:0.59236    validation_1-auc:0.72685
[326]   validation_0-logloss:0.59016    validation_0-auc:0.77517        validation_1-logloss:0.59217    validation_1-auc:0.72691
[327]   validation_0-logloss:0.59005    validation_0-auc:0.77529        validation_1-logloss:0.59207    validation_1-auc:0.72689
[328]   validation_0-logloss:0.59001    validation_0-auc:0.77534        validation_1-logloss:0.59203    validation_1-auc:0.72691
[329]   validation_0-logloss:0.58991    validation_0-auc:0.77548        validation_1-logloss:0.59194    validation_1-auc:0.72684
[330]   validation_0-logloss:0.58974    validation_0-auc:0.77571        validation_1-logloss:0.59178    validation_1-auc:0.72687
[331]   validation_0-logloss:0.58950    validation_0-auc:0.77604        validation_1-logloss:0.59154    validation_1-auc:0.72704
[332]   validation_0-logloss:0.58937    validation_0-auc:0.77621        validation_1-logloss:0.59141    validation_1-auc:0.72706
[333]   validation_0-logloss:0.58929    validation_0-auc:0.77631        validation_1-logloss:0.59134    validation_1-auc:0.72707
[334]   validation_0-logloss:0.58926    validation_0-auc:0.77635        validation_1-logloss:0.59131    validation_1-auc:0.72706
[335]   validation_0-logloss:0.58923    validation_0-auc:0.77639        validation_1-logloss:0.59128    validation_1-auc:0.72705
[336]   validation_0-logloss:0.58915    validation_0-auc:0.77650        validation_1-logloss:0.59121    validation_1-auc:0.72703
[337]   validation_0-logloss:0.58909    validation_0-auc:0.77654        validation_1-logloss:0.59115    validation_1-auc:0.72700
[338]   validation_0-logloss:0.58897    validation_0-auc:0.77672        validation_1-logloss:0.59103    validation_1-auc:0.72703
[339]   validation_0-logloss:0.58885    validation_0-auc:0.77689        validation_1-logloss:0.59092    validation_1-auc:0.72702
[340]   validation_0-logloss:0.58861    validation_0-auc:0.77710        validation_1-logloss:0.59069    validation_1-auc:0.72722
[341]   validation_0-logloss:0.58851    validation_0-auc:0.77723        validation_1-logloss:0.59061    validation_1-auc:0.72723
[342]   validation_0-logloss:0.58840    validation_0-auc:0.77738        validation_1-logloss:0.59050    validation_1-auc:0.72720
[343]   validation_0-logloss:0.58828    validation_0-auc:0.77755        validation_1-logloss:0.59038    validation_1-auc:0.72722
[344]   validation_0-logloss:0.58811    validation_0-auc:0.77774        validation_1-logloss:0.59022    validation_1-auc:0.72731
[345]   validation_0-logloss:0.58803    validation_0-auc:0.77785        validation_1-logloss:0.59015    validation_1-auc:0.72732
[346]   validation_0-logloss:0.58792    validation_0-auc:0.77802        validation_1-logloss:0.59005    validation_1-auc:0.72733
[347]   validation_0-logloss:0.58783    validation_0-auc:0.77813        validation_1-logloss:0.58997    validation_1-auc:0.72734
[348]   validation_0-logloss:0.58776    validation_0-auc:0.77823        validation_1-logloss:0.58990    validation_1-auc:0.72730
[349]   validation_0-logloss:0.58774    validation_0-auc:0.77825        validation_1-logloss:0.58988    validation_1-auc:0.72730
[350]   validation_0-logloss:0.58766    validation_0-auc:0.77835        validation_1-logloss:0.58981    validation_1-auc:0.72730
[351]   validation_0-logloss:0.58749    validation_0-auc:0.77854        validation_1-logloss:0.58966    validation_1-auc:0.72735
[352]   validation_0-logloss:0.58730    validation_0-auc:0.77875        validation_1-logloss:0.58948    validation_1-auc:0.72744
[353]   validation_0-logloss:0.58714    validation_0-auc:0.77897        validation_1-logloss:0.58932    validation_1-auc:0.72751
[354]   validation_0-logloss:0.58705    validation_0-auc:0.77907        validation_1-logloss:0.58923    validation_1-auc:0.72749
[355]   validation_0-logloss:0.58698    validation_0-auc:0.77916        validation_1-logloss:0.58916    validation_1-auc:0.72753
[356]   validation_0-logloss:0.58691    validation_0-auc:0.77924        validation_1-logloss:0.58910    validation_1-auc:0.72755
[357]   validation_0-logloss:0.58686    validation_0-auc:0.77931        validation_1-logloss:0.58905    validation_1-auc:0.72753
[358]   validation_0-logloss:0.58671    validation_0-auc:0.77950        validation_1-logloss:0.58891    validation_1-auc:0.72759
[359]   validation_0-logloss:0.58665    validation_0-auc:0.77960        validation_1-logloss:0.58885    validation_1-auc:0.72757
[360]   validation_0-logloss:0.58654    validation_0-auc:0.77974        validation_1-logloss:0.58875    validation_1-auc:0.72758
[361]   validation_0-logloss:0.58647    validation_0-auc:0.77983        validation_1-logloss:0.58869    validation_1-auc:0.72759
[362]   validation_0-logloss:0.58638    validation_0-auc:0.77995        validation_1-logloss:0.58860    validation_1-auc:0.72757
[363]   validation_0-logloss:0.58635    validation_0-auc:0.78000        validation_1-logloss:0.58857    validation_1-auc:0.72758
[364]   validation_0-logloss:0.58625    validation_0-auc:0.78013        validation_1-logloss:0.58848    validation_1-auc:0.72755
[365]   validation_0-logloss:0.58620    validation_0-auc:0.78020        validation_1-logloss:0.58843    validation_1-auc:0.72752
[366]   validation_0-logloss:0.58610    validation_0-auc:0.78034        validation_1-logloss:0.58834    validation_1-auc:0.72753
[367]   validation_0-logloss:0.58601    validation_0-auc:0.78044        validation_1-logloss:0.58825    validation_1-auc:0.72747
[368]   validation_0-logloss:0.58591    validation_0-auc:0.78056        validation_1-logloss:0.58816    validation_1-auc:0.72747
[369]   validation_0-logloss:0.58581    validation_0-auc:0.78069        validation_1-logloss:0.58806    validation_1-auc:0.72745
[370]   validation_0-logloss:0.58573    validation_0-auc:0.78081        validation_1-logloss:0.58798    validation_1-auc:0.72740
[371]   validation_0-logloss:0.58566    validation_0-auc:0.78090        validation_1-logloss:0.58791    validation_1-auc:0.72737
[372]   validation_0-logloss:0.58557    validation_0-auc:0.78101        validation_1-logloss:0.58783    validation_1-auc:0.72741
[373]   validation_0-logloss:0.58547    validation_0-auc:0.78114        validation_1-logloss:0.58774    validation_1-auc:0.72743
[374]   validation_0-logloss:0.58541    validation_0-auc:0.78121        validation_1-logloss:0.58768    validation_1-auc:0.72744
[375]   validation_0-logloss:0.58530    validation_0-auc:0.78135        validation_1-logloss:0.58758    validation_1-auc:0.72739
[376]   validation_0-logloss:0.58516    validation_0-auc:0.78155        validation_1-logloss:0.58744    validation_1-auc:0.72745
[377]   validation_0-logloss:0.58507    validation_0-auc:0.78167        validation_1-logloss:0.58736    validation_1-auc:0.72746
[378]   validation_0-logloss:0.58495    validation_0-auc:0.78184        validation_1-logloss:0.58725    validation_1-auc:0.72749
[379]   validation_0-logloss:0.58493    validation_0-auc:0.78186        validation_1-logloss:0.58723    validation_1-auc:0.72749
[380]   validation_0-logloss:0.58492    validation_0-auc:0.78187        validation_1-logloss:0.58722    validation_1-auc:0.72749
[381]   validation_0-logloss:0.58481    validation_0-auc:0.78203        validation_1-logloss:0.58711    validation_1-auc:0.72749
[382]   validation_0-logloss:0.58470    validation_0-auc:0.78218        validation_1-logloss:0.58701    validation_1-auc:0.72751
[383]   validation_0-logloss:0.58456    validation_0-auc:0.78234        validation_1-logloss:0.58688    validation_1-auc:0.72761
[384]   validation_0-logloss:0.58438    validation_0-auc:0.78253        validation_1-logloss:0.58671    validation_1-auc:0.72771
[385]   validation_0-logloss:0.58430    validation_0-auc:0.78264        validation_1-logloss:0.58664    validation_1-auc:0.72771
[386]   validation_0-logloss:0.58418    validation_0-auc:0.78280        validation_1-logloss:0.58652    validation_1-auc:0.72767
[387]   validation_0-logloss:0.58400    validation_0-auc:0.78304        validation_1-logloss:0.58634    validation_1-auc:0.72774
[388]   validation_0-logloss:0.58384    validation_0-auc:0.78324        validation_1-logloss:0.58619    validation_1-auc:0.72780
[389]   validation_0-logloss:0.58368    validation_0-auc:0.78346        validation_1-logloss:0.58604    validation_1-auc:0.72783
[390]   validation_0-logloss:0.58360    validation_0-auc:0.78357        validation_1-logloss:0.58596    validation_1-auc:0.72779
[391]   validation_0-logloss:0.58352    validation_0-auc:0.78367        validation_1-logloss:0.58588    validation_1-auc:0.72778
[392]   validation_0-logloss:0.58345    validation_0-auc:0.78377        validation_1-logloss:0.58581    validation_1-auc:0.72781
[393]   validation_0-logloss:0.58337    validation_0-auc:0.78387        validation_1-logloss:0.58574    validation_1-auc:0.72784
[394]   validation_0-logloss:0.58326    validation_0-auc:0.78405        validation_1-logloss:0.58563    validation_1-auc:0.72783
[395]   validation_0-logloss:0.58318    validation_0-auc:0.78414        validation_1-logloss:0.58556    validation_1-auc:0.72781
[396]   validation_0-logloss:0.58301    validation_0-auc:0.78435        validation_1-logloss:0.58540    validation_1-auc:0.72790
[397]   validation_0-logloss:0.58293    validation_0-auc:0.78446        validation_1-logloss:0.58532    validation_1-auc:0.72789
[398]   validation_0-logloss:0.58282    validation_0-auc:0.78460        validation_1-logloss:0.58522    validation_1-auc:0.72786
[399]   validation_0-logloss:0.58271    validation_0-auc:0.78473        validation_1-logloss:0.58512    validation_1-auc:0.72777
[400]   validation_0-logloss:0.58261    validation_0-auc:0.78486        validation_1-logloss:0.58502    validation_1-auc:0.72774
[401]   validation_0-logloss:0.58248    validation_0-auc:0.78502        validation_1-logloss:0.58489    validation_1-auc:0.72778
[402]   validation_0-logloss:0.58235    validation_0-auc:0.78520        validation_1-logloss:0.58477    validation_1-auc:0.72780
[403]   validation_0-logloss:0.58223    validation_0-auc:0.78535        validation_1-logloss:0.58466    validation_1-auc:0.72777
[404]   validation_0-logloss:0.58206    validation_0-auc:0.78557        validation_1-logloss:0.58450    validation_1-auc:0.72780
[405]   validation_0-logloss:0.58198    validation_0-auc:0.78568        validation_1-logloss:0.58442    validation_1-auc:0.72778
[406]   validation_0-logloss:0.58196    validation_0-auc:0.78570        validation_1-logloss:0.58440    validation_1-auc:0.72776
[407]   validation_0-logloss:0.58172    validation_0-auc:0.78601        validation_1-logloss:0.58416    validation_1-auc:0.72798
[408]   validation_0-logloss:0.58154    validation_0-auc:0.78622        validation_1-logloss:0.58399    validation_1-auc:0.72810
[409]   validation_0-logloss:0.58139    validation_0-auc:0.78641        validation_1-logloss:0.58384    validation_1-auc:0.72814
[410]   validation_0-logloss:0.58129    validation_0-auc:0.78656        validation_1-logloss:0.58374    validation_1-auc:0.72814
[411]   validation_0-logloss:0.58120    validation_0-auc:0.78666        validation_1-logloss:0.58366    validation_1-auc:0.72812
[412]   validation_0-logloss:0.58112    validation_0-auc:0.78678        validation_1-logloss:0.58358    validation_1-auc:0.72813
[413]   validation_0-logloss:0.58110    validation_0-auc:0.78679        validation_1-logloss:0.58356    validation_1-auc:0.72816
[414]   validation_0-logloss:0.58101    validation_0-auc:0.78691        validation_1-logloss:0.58348    validation_1-auc:0.72816
[415]   validation_0-logloss:0.58085    validation_0-auc:0.78709        validation_1-logloss:0.58332    validation_1-auc:0.72824
[416]   validation_0-logloss:0.58074    validation_0-auc:0.78721        validation_1-logloss:0.58323    validation_1-auc:0.72828
[417]   validation_0-logloss:0.58066    validation_0-auc:0.78732        validation_1-logloss:0.58315    validation_1-auc:0.72828
[418]   validation_0-logloss:0.58062    validation_0-auc:0.78738        validation_1-logloss:0.58311    validation_1-auc:0.72824
[419]   validation_0-logloss:0.58054    validation_0-auc:0.78749        validation_1-logloss:0.58304    validation_1-auc:0.72819
[420]   validation_0-logloss:0.58040    validation_0-auc:0.78767        validation_1-logloss:0.58291    validation_1-auc:0.72814
[421]   validation_0-logloss:0.58035    validation_0-auc:0.78772        validation_1-logloss:0.58286    validation_1-auc:0.72814
[422]   validation_0-logloss:0.58029    validation_0-auc:0.78778        validation_1-logloss:0.58280    validation_1-auc:0.72814
[423]   validation_0-logloss:0.58011    validation_0-auc:0.78800        validation_1-logloss:0.58262    validation_1-auc:0.72823
[424]   validation_0-logloss:0.58001    validation_0-auc:0.78814        validation_1-logloss:0.58253    validation_1-auc:0.72821
[425]   validation_0-logloss:0.57988    validation_0-auc:0.78833        validation_1-logloss:0.58240    validation_1-auc:0.72827
[426]   validation_0-logloss:0.57977    validation_0-auc:0.78849        validation_1-logloss:0.58230    validation_1-auc:0.72827
[427]   validation_0-logloss:0.57959    validation_0-auc:0.78872        validation_1-logloss:0.58212    validation_1-auc:0.72839
[428]   validation_0-logloss:0.57950    validation_0-auc:0.78884        validation_1-logloss:0.58203    validation_1-auc:0.72840
[429]   validation_0-logloss:0.57940    validation_0-auc:0.78897        validation_1-logloss:0.58194    validation_1-auc:0.72839
[430]   validation_0-logloss:0.57928    validation_0-auc:0.78913        validation_1-logloss:0.58183    validation_1-auc:0.72836
[431]   validation_0-logloss:0.57911    validation_0-auc:0.78933        validation_1-logloss:0.58166    validation_1-auc:0.72845
[432]   validation_0-logloss:0.57903    validation_0-auc:0.78943        validation_1-logloss:0.58157    validation_1-auc:0.72842
[433]   validation_0-logloss:0.57893    validation_0-auc:0.78955        validation_1-logloss:0.58149    validation_1-auc:0.72836
[434]   validation_0-logloss:0.57886    validation_0-auc:0.78963        validation_1-logloss:0.58142    validation_1-auc:0.72839
[435]   validation_0-logloss:0.57882    validation_0-auc:0.78970        validation_1-logloss:0.58138    validation_1-auc:0.72838
[436]   validation_0-logloss:0.57874    validation_0-auc:0.78980        validation_1-logloss:0.58131    validation_1-auc:0.72836
[437]   validation_0-logloss:0.57859    validation_0-auc:0.78998        validation_1-logloss:0.58116    validation_1-auc:0.72840
[438]   validation_0-logloss:0.57857    validation_0-auc:0.78999        validation_1-logloss:0.58115    validation_1-auc:0.72839
[439]   validation_0-logloss:0.57852    validation_0-auc:0.79005        validation_1-logloss:0.58110    validation_1-auc:0.72838
[440]   validation_0-logloss:0.57843    validation_0-auc:0.79017        validation_1-logloss:0.58100    validation_1-auc:0.72837
[441]   validation_0-logloss:0.57832    validation_0-auc:0.79030        validation_1-logloss:0.58090    validation_1-auc:0.72837
[442]   validation_0-logloss:0.57825    validation_0-auc:0.79039        validation_1-logloss:0.58083    validation_1-auc:0.72836
[443]   validation_0-logloss:0.57816    validation_0-auc:0.79052        validation_1-logloss:0.58074    validation_1-auc:0.72835
[444]   validation_0-logloss:0.57811    validation_0-auc:0.79058        validation_1-logloss:0.58069    validation_1-auc:0.72835
[445]   validation_0-logloss:0.57799    validation_0-auc:0.79074        validation_1-logloss:0.58059    validation_1-auc:0.72832
[446]   validation_0-logloss:0.57792    validation_0-auc:0.79083        validation_1-logloss:0.58052    validation_1-auc:0.72830
[447]   validation_0-logloss:0.57781    validation_0-auc:0.79097        validation_1-logloss:0.58041    validation_1-auc:0.72828
[448]   validation_0-logloss:0.57768    validation_0-auc:0.79113        validation_1-logloss:0.58028    validation_1-auc:0.72830
[449]   validation_0-logloss:0.57759    validation_0-auc:0.79125        validation_1-logloss:0.58020    validation_1-auc:0.72826
[450]   validation_0-logloss:0.57750    validation_0-auc:0.79137        validation_1-logloss:0.58011    validation_1-auc:0.72821
[451]   validation_0-logloss:0.57737    validation_0-auc:0.79155        validation_1-logloss:0.57999    validation_1-auc:0.72825
[452]   validation_0-logloss:0.57725    validation_0-auc:0.79172        validation_1-logloss:0.57987    validation_1-auc:0.72825
[453]   validation_0-logloss:0.57716    validation_0-auc:0.79185        validation_1-logloss:0.57979    validation_1-auc:0.72825
[454]   validation_0-logloss:0.57703    validation_0-auc:0.79201        validation_1-logloss:0.57966    validation_1-auc:0.72827
[455]   validation_0-logloss:0.57688    validation_0-auc:0.79219        validation_1-logloss:0.57953    validation_1-auc:0.72833
[456]   validation_0-logloss:0.57677    validation_0-auc:0.79233        validation_1-logloss:0.57942    validation_1-auc:0.72830
[457]   validation_0-logloss:0.57671    validation_0-auc:0.79241        validation_1-logloss:0.57937    validation_1-auc:0.72829
[458]   validation_0-logloss:0.57669    validation_0-auc:0.79242        validation_1-logloss:0.57935    validation_1-auc:0.72829
[459]   validation_0-logloss:0.57656    validation_0-auc:0.79256        validation_1-logloss:0.57922    validation_1-auc:0.72839
[460]   validation_0-logloss:0.57644    validation_0-auc:0.79272        validation_1-logloss:0.57911    validation_1-auc:0.72835
[461]   validation_0-logloss:0.57636    validation_0-auc:0.79282        validation_1-logloss:0.57903    validation_1-auc:0.72834
[462]   validation_0-logloss:0.57626    validation_0-auc:0.79295        validation_1-logloss:0.57893    validation_1-auc:0.72830
[463]   validation_0-logloss:0.57617    validation_0-auc:0.79307        validation_1-logloss:0.57885    validation_1-auc:0.72826
[464]   validation_0-logloss:0.57608    validation_0-auc:0.79319        validation_1-logloss:0.57876    validation_1-auc:0.72822
[465]   validation_0-logloss:0.57605    validation_0-auc:0.79322        validation_1-logloss:0.57873    validation_1-auc:0.72820
[466]   validation_0-logloss:0.57598    validation_0-auc:0.79331        validation_1-logloss:0.57867    validation_1-auc:0.72819
[467]   validation_0-logloss:0.57592    validation_0-auc:0.79340        validation_1-logloss:0.57862    validation_1-auc:0.72816
[468]   validation_0-logloss:0.57584    validation_0-auc:0.79349        validation_1-logloss:0.57854    validation_1-auc:0.72815
[469]   validation_0-logloss:0.57579    validation_0-auc:0.79355        validation_1-logloss:0.57850    validation_1-auc:0.72814
[470]   validation_0-logloss:0.57572    validation_0-auc:0.79363        validation_1-logloss:0.57843    validation_1-auc:0.72815
[471]   validation_0-logloss:0.57570    validation_0-auc:0.79367        validation_1-logloss:0.57841    validation_1-auc:0.72814
[472]   validation_0-logloss:0.57560    validation_0-auc:0.79380        validation_1-logloss:0.57832    validation_1-auc:0.72811
[473]   validation_0-logloss:0.57553    validation_0-auc:0.79389        validation_1-logloss:0.57825    validation_1-auc:0.72809
[474]   validation_0-logloss:0.57543    validation_0-auc:0.79403        validation_1-logloss:0.57815    validation_1-auc:0.72813
[475]   validation_0-logloss:0.57531    validation_0-auc:0.79418        validation_1-logloss:0.57804    validation_1-auc:0.72816
[476]   validation_0-logloss:0.57526    validation_0-auc:0.79422        validation_1-logloss:0.57800    validation_1-auc:0.72813
[477]   validation_0-logloss:0.57514    validation_0-auc:0.79439        validation_1-logloss:0.57787    validation_1-auc:0.72815
[478]   validation_0-logloss:0.57505    validation_0-auc:0.79452        validation_1-logloss:0.57778    validation_1-auc:0.72814
[479]   validation_0-logloss:0.57484    validation_0-auc:0.79477        validation_1-logloss:0.57758    validation_1-auc:0.72831
[480]   validation_0-logloss:0.57469    validation_0-auc:0.79491        validation_1-logloss:0.57744    validation_1-auc:0.72838
[481]   validation_0-logloss:0.57460    validation_0-auc:0.79503        validation_1-logloss:0.57735    validation_1-auc:0.72836
